time,Bx_target,By_target,Bz_target,Bx_meas,By_meas,Bz_meas,PWM_base_x,PWM_base_y,PWM_base_z,PWM_x,PWM_y,PWM_z,err_x,err_y,err_z
1775653088.8772635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653088.9272177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653088.9772213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.0272505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.0772285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.1272116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.1772542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.2273498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.2772408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.3272092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.3772128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.4272776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.477259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.5272582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.577205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.6271915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.6772418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.7272005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.7771733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.827205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.8772194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.9272404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653089.9772136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.0272264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.077224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.1271856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.1772227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.2271912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.2772267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.3272324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.3772202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.4272082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.477216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.5272183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.5772314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.6271954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.6772146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.7272124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653090.777222,0.0,0.0,0.0,-126.45,73.95,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.45,-73.95,42.108
1775653090.827218,0.0,0.0,0.0,-126.45,73.95,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.45,-73.95,42.108
1775653090.8772254,0.0,0.0,0.0,-126.45,73.95,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.45,-73.95,42.108
1775653090.9271984,0.0,0.0,0.0,-126.45,73.95,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.45,-73.95,42.108
1775653090.9772103,0.0,0.0,0.0,-126.3,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.382
1775653091.0272171,0.0,0.0,0.0,-126.3,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.382
1775653091.0772269,0.0,0.0,0.0,-126.3,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.382
1775653091.1278033,0.0,0.0,0.0,-126.3,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.382
1775653091.1773865,0.0,0.0,0.0,-125.85,73.65,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,125.85,-73.65,42.35
1775653091.2274764,0.0,0.0,0.0,-125.85,73.65,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,125.85,-73.65,42.35
1775653091.27721,0.0,0.0,0.0,-125.85,73.65,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,125.85,-73.65,42.35
1775653091.3272123,0.0,0.0,0.0,-125.85,73.65,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,125.85,-73.65,42.35
1775653091.3772156,0.0,0.0,0.0,-125.85,73.65,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,125.85,-73.65,42.35
1775653091.4272275,0.0,0.0,0.0,-126.3,73.95,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.866
1775653091.4772265,0.0,0.0,0.0,-126.3,73.95,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.866
1775653091.5272248,0.0,0.0,0.0,-126.3,73.95,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.866
1775653091.5772076,0.0,0.0,0.0,-126.3,73.95,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.866
1775653091.62719,0.0,0.0,0.0,-126.0,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.8,42.108
1775653091.6772313,0.0,0.0,0.0,-126.0,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.8,42.108
1775653091.727193,0.0,0.0,0.0,-126.0,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.8,42.108
1775653091.777214,0.0,0.0,0.0,-126.0,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.8,42.108
1775653091.8272,0.0,0.0,0.0,-126.15,73.95,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.866
1775653091.877216,0.0,0.0,0.0,-126.15,73.95,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.866
1775653091.9272285,0.0,0.0,0.0,-126.15,73.95,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.866
1775653091.9772143,0.0,0.0,0.0,-126.15,73.95,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.866
1775653092.0271552,0.0,0.0,0.0,-126.0,73.5,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.5,42.108
1775653092.0772035,0.0,0.0,0.0,-126.0,73.5,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.5,42.108
1775653092.1272326,0.0,0.0,0.0,-126.0,73.5,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.5,42.108
1775653092.177236,0.0,0.0,0.0,-126.0,73.5,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.5,42.108
1775653092.227216,0.0,0.0,0.0,-126.0,73.5,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.5,42.108
1775653092.2772288,0.0,0.0,0.0,-125.85,73.95,-42.592,0.0,0.0,0.0,0.0,0.0,0.0,125.85,-73.95,42.592
