time,Bx_target,By_target,Bz_target,Bx_meas,By_meas,Bz_meas,PWM_base_x,PWM_base_y,PWM_base_z,PWM_x,PWM_y,PWM_z,err_x,err_y,err_z
1775653619.6555572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653619.7055266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653619.7555394,0.0,0.0,0.0,-126.0,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.8,42.108
1775653619.805548,0.0,0.0,0.0,-126.0,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-73.8,42.108
1775653619.855542,0.0,0.0,0.0,-126.3,73.65,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.65,41.624
1775653619.9056685,0.0,0.0,0.0,-126.3,73.65,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.65,41.624
1775653619.9555244,0.0,0.0,0.0,-126.3,73.65,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.65,41.624
1775653620.0055337,0.0,0.0,0.0,-126.3,73.65,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.65,41.624
1775653620.0555444,0.0,0.0,0.0,-126.15,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.382
1775653620.1055481,0.0,0.0,0.0,-126.15,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.382
1775653620.1556425,0.0,0.0,0.0,-126.15,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.382
1775653620.2055597,0.0,0.0,0.0,-126.15,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.382
1775653620.2555227,0.0,0.0,0.0,-126.15,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.382
1775653620.3055878,0.0,0.0,0.0,-126.3,73.95,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.14
1775653620.3555324,0.0,0.0,0.0,-126.3,73.95,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.14
1775653620.4055302,0.0,0.0,0.0,-126.3,73.95,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.14
1775653620.455547,0.0,0.0,0.0,-126.3,73.95,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.14
1775653620.5055299,0.0,0.0,0.0,-126.15,73.95,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.14
1775653620.5555296,0.0,0.0,0.0,-126.15,73.95,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.14
1775653620.6055305,0.0,0.0,0.0,-126.15,73.95,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.14
1775653620.655542,0.0,0.0,0.0,-126.15,73.95,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.95,41.14
1775653620.7055383,0.0,0.0,0.0,-126.3,73.8,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.8,41.866
1775653620.7555711,0.0,0.0,0.0,-126.3,73.8,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.8,41.866
1775653620.805535,0.0,0.0,0.0,-126.3,73.8,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.8,41.866
1775653620.8555326,0.0,0.0,0.0,-126.3,73.8,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.8,41.866
1775653620.9054701,0.0,0.0,0.0,-126.15,73.8,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.8,41.382
1775653620.9555345,0.0,0.0,0.0,-126.15,73.8,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.8,41.382
1775653621.005529,0.0,0.0,0.0,-126.15,73.8,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.8,41.382
1775653621.0555282,0.0,0.0,0.0,-126.15,73.8,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.8,41.382
1775653621.105482,0.0,0.0,0.0,-126.0,74.25,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-74.25,42.108
