time,Bx_target,By_target,Bz_target,Bx_meas,By_meas,Bz_meas,PWM_base_x,PWM_base_y,PWM_base_z,PWM_x,PWM_y,PWM_z,err_x,err_y,err_z
1775733128.0192528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.069215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.1192088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.1692078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.2192144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.2692194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.3192163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.3692222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.4192204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.4692163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.5192118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.5692453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.619245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.6692357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.71924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.7692313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.8192427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.8692589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.919226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733128.969222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.019231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.0692189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.1192305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.1692202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.2192478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.2692575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.319216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.3692577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.4192138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.469269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.5192122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.5692136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.6192114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.669212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.7192156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.7692087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.8192253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.869212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775733129.9191885,0.0,0.0,0.0,-129.9,45.6,-86.878,0.0,0.0,0.0,0.0,0.0,0.0,129.9,-45.6,86.878
1775733129.9692097,0.0,0.0,0.0,-129.9,45.6,-86.878,0.0,0.0,0.0,0.0,0.0,0.0,129.9,-45.6,86.878
1775733130.0192301,0.0,0.0,0.0,-129.9,45.6,-86.878,0.0,0.0,0.0,0.0,0.0,0.0,129.9,-45.6,86.878
1775733130.0692084,0.0,0.0,0.0,-129.9,45.6,-86.878,0.0,0.0,0.0,0.0,0.0,0.0,129.9,-45.6,86.878
1775733130.1191092,0.0,0.0,0.0,-158.1,42.15,-62.678,0.0,0.0,0.0,0.0,0.0,0.0,158.1,-42.15,62.678
1775733130.1692402,0.0,0.0,0.0,-158.1,42.15,-62.678,0.0,0.0,0.0,0.0,0.0,0.0,158.1,-42.15,62.678
1775733130.2192175,0.0,0.0,0.0,-158.1,42.15,-62.678,0.0,0.0,0.0,0.0,0.0,0.0,158.1,-42.15,62.678
1775733130.2692196,0.0,0.0,0.0,-158.1,42.15,-62.678,0.0,0.0,0.0,0.0,0.0,0.0,158.1,-42.15,62.678
1775733130.3192105,0.0,0.0,0.0,-158.1,42.15,-62.678,0.0,0.0,0.0,0.0,0.0,0.0,158.1,-42.15,62.678
1775733130.3692358,0.0,0.0,0.0,-165.6,3.0,-38.478,0.0,0.0,0.0,0.0,0.0,0.0,165.6,-3.0,38.478
1775733130.4192164,0.0,0.0,0.0,-165.6,3.0,-38.478,0.0,0.0,0.0,0.0,0.0,0.0,165.6,-3.0,38.478
1775733130.4692202,0.0,0.0,0.0,-165.6,3.0,-38.478,0.0,0.0,0.0,0.0,0.0,0.0,165.6,-3.0,38.478
1775733130.5192192,0.0,0.0,0.0,-165.6,3.0,-38.478,0.0,0.0,0.0,0.0,0.0,0.0,165.6,-3.0,38.478
1775733130.5691986,0.0,0.0,0.0,-150.75,-14.25,-23.958,0.0,0.0,0.0,0.0,0.0,0.0,150.75,14.25,23.958
1775733130.6192667,0.0,0.0,0.0,-150.75,-14.25,-23.958,0.0,0.0,0.0,0.0,0.0,0.0,150.75,14.25,23.958
1775733130.6692264,0.0,0.0,0.0,-150.75,-14.25,-23.958,0.0,0.0,0.0,0.0,0.0,0.0,150.75,14.25,23.958
1775733130.7192326,0.0,0.0,0.0,-150.75,-14.25,-23.958,0.0,0.0,0.0,0.0,0.0,0.0,150.75,14.25,23.958
1775733130.769128,0.0,0.0,0.0,-125.1,-27.0,-24.442,0.0,0.0,0.0,0.0,0.0,0.0,125.1,27.0,24.442
1775733130.819213,0.0,0.0,0.0,-125.1,-27.0,-24.442,0.0,0.0,0.0,0.0,0.0,0.0,125.1,27.0,24.442
1775733130.8692515,0.0,0.0,0.0,-125.1,-27.0,-24.442,0.0,0.0,0.0,0.0,0.0,0.0,125.1,27.0,24.442
1775733130.9192026,0.0,0.0,0.0,-125.1,-27.0,-24.442,0.0,0.0,0.0,0.0,0.0,0.0,125.1,27.0,24.442
1775733130.9691076,0.0,0.0,0.0,-101.55,0.15,-90.75,0.0,0.0,0.0,0.0,0.0,0.0,101.55,-0.15,90.75
1775733131.0192056,0.0,0.0,0.0,-101.55,0.15,-90.75,0.0,0.0,0.0,0.0,0.0,0.0,101.55,-0.15,90.75
1775733131.0692043,0.0,0.0,0.0,-101.55,0.15,-90.75,0.0,0.0,0.0,0.0,0.0,0.0,101.55,-0.15,90.75
1775733131.1192188,0.0,0.0,0.0,-101.55,0.15,-90.75,0.0,0.0,0.0,0.0,0.0,0.0,101.55,-0.15,90.75
1775733131.1692257,0.0,0.0,0.0,-101.55,0.15,-90.75,0.0,0.0,0.0,0.0,0.0,0.0,101.55,-0.15,90.75
1775733131.2192235,0.0,0.0,0.0,-97.35,76.95,-71.632,0.0,0.0,0.0,0.0,0.0,0.0,97.35,-76.95,71.632
1775733131.2692363,0.0,0.0,0.0,-97.35,76.95,-71.632,0.0,0.0,0.0,0.0,0.0,0.0,97.35,-76.95,71.632
1775733131.319199,0.0,0.0,0.0,-97.35,76.95,-71.632,0.0,0.0,0.0,0.0,0.0,0.0,97.35,-76.95,71.632
1775733131.3692207,0.0,0.0,0.0,-97.35,76.95,-71.632,0.0,0.0,0.0,0.0,0.0,0.0,97.35,-76.95,71.632
1775733131.419202,0.0,0.0,0.0,-125.7,79.05,-74.536,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-79.05,74.536
1775733131.4692132,0.0,0.0,0.0,-125.7,79.05,-74.536,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-79.05,74.536
1775733131.5192125,0.0,0.0,0.0,-125.7,79.05,-74.536,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-79.05,74.536
1775733131.5692184,0.0,0.0,0.0,-125.7,79.05,-74.536,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-79.05,74.536
1775733131.6191986,0.0,0.0,0.0,-166.2,30.75,-67.276,0.0,0.0,0.0,0.0,0.0,0.0,166.2,-30.75,67.276
1775733131.6692283,0.0,0.0,0.0,-166.2,30.75,-67.276,0.0,0.0,0.0,0.0,0.0,0.0,166.2,-30.75,67.276
1775733131.7191923,0.0,0.0,0.0,-166.2,30.75,-67.276,0.0,0.0,0.0,0.0,0.0,0.0,166.2,-30.75,67.276
1775733131.769215,0.0,0.0,0.0,-166.2,30.75,-67.276,0.0,0.0,0.0,0.0,0.0,0.0,166.2,-30.75,67.276
1775733131.8192053,0.0,0.0,0.0,-153.15,-20.25,-6.292,0.0,0.0,0.0,0.0,0.0,0.0,153.15,20.25,6.292
1775733131.8692102,0.0,0.0,0.0,-153.15,-20.25,-6.292,0.0,0.0,0.0,0.0,0.0,0.0,153.15,20.25,6.292
1775733131.919205,0.0,0.0,0.0,-153.15,-20.25,-6.292,0.0,0.0,0.0,0.0,0.0,0.0,153.15,20.25,6.292
1775733131.9692218,0.0,0.0,0.0,-153.15,-20.25,-6.292,0.0,0.0,0.0,0.0,0.0,0.0,153.15,20.25,6.292
1775733132.0192137,0.0,0.0,0.0,-153.15,-20.25,-6.292,0.0,0.0,0.0,0.0,0.0,0.0,153.15,20.25,6.292
1775733132.069216,0.0,0.0,0.0,-112.95,-30.15,-17.666,0.0,0.0,0.0,0.0,0.0,0.0,112.95,30.15,17.666
1775733132.1192298,0.0,0.0,0.0,-112.95,-30.15,-17.666,0.0,0.0,0.0,0.0,0.0,0.0,112.95,30.15,17.666
1775733132.169216,0.0,0.0,0.0,-112.95,-30.15,-17.666,0.0,0.0,0.0,0.0,0.0,0.0,112.95,30.15,17.666
1775733132.2192307,0.0,0.0,0.0,-112.95,-30.15,-17.666,0.0,0.0,0.0,0.0,0.0,0.0,112.95,30.15,17.666
1775733132.2692263,0.0,0.0,0.0,-110.7,-26.7,-65.098,0.0,0.0,0.0,0.0,0.0,0.0,110.7,26.7,65.098
1775733132.3192155,0.0,0.0,0.0,-110.7,-26.7,-65.098,0.0,0.0,0.0,0.0,0.0,0.0,110.7,26.7,65.098
1775733132.369209,0.0,0.0,0.0,-110.7,-26.7,-65.098,0.0,0.0,0.0,0.0,0.0,0.0,110.7,26.7,65.098
1775733132.419214,0.0,0.0,0.0,-110.7,-26.7,-65.098,0.0,0.0,0.0,0.0,0.0,0.0,110.7,26.7,65.098
1775733132.4692295,0.0,0.0,0.0,-117.6,20.4,-97.284,0.0,0.0,0.0,0.0,0.0,0.0,117.6,-20.4,97.284
1775733132.519263,0.0,0.0,0.0,-117.6,20.4,-97.284,0.0,0.0,0.0,0.0,0.0,0.0,117.6,-20.4,97.284
1775733132.5692115,0.0,0.0,0.0,-117.6,20.4,-97.284,0.0,0.0,0.0,0.0,0.0,0.0,117.6,-20.4,97.284
1775733132.6192377,0.0,0.0,0.0,-117.6,20.4,-97.284,0.0,0.0,0.0,0.0,0.0,0.0,117.6,-20.4,97.284
1775733132.669242,0.0,0.0,0.0,-127.5,69.0,-87.362,0.0,0.0,0.0,0.0,0.0,0.0,127.5,-69.0,87.362
1775733132.7192101,0.0,0.0,0.0,-127.5,69.0,-87.362,0.0,0.0,0.0,0.0,0.0,0.0,127.5,-69.0,87.362
1775733132.7692347,0.0,0.0,0.0,-127.5,69.0,-87.362,0.0,0.0,0.0,0.0,0.0,0.0,127.5,-69.0,87.362
1775733132.8192165,0.0,0.0,0.0,-127.5,69.0,-87.362,0.0,0.0,0.0,0.0,0.0,0.0,127.5,-69.0,87.362
1775733132.8691306,0.0,0.0,0.0,-153.15,18.0,-66.066,0.0,0.0,0.0,0.0,0.0,0.0,153.15,-18.0,66.066
1775733132.9192455,0.0,0.0,0.0,-153.15,18.0,-66.066,0.0,0.0,0.0,0.0,0.0,0.0,153.15,-18.0,66.066
1775733132.9692128,0.0,0.0,0.0,-153.15,18.0,-66.066,0.0,0.0,0.0,0.0,0.0,0.0,153.15,-18.0,66.066
1775733133.0192146,0.0,0.0,0.0,-153.15,18.0,-66.066,0.0,0.0,0.0,0.0,0.0,0.0,153.15,-18.0,66.066
1775733133.0692072,0.0,0.0,0.0,-153.15,18.0,-66.066,0.0,0.0,0.0,0.0,0.0,0.0,153.15,-18.0,66.066
1775733133.1192033,0.0,0.0,0.0,-148.35,-20.85,-15.004,0.0,0.0,0.0,0.0,0.0,0.0,148.35,20.85,15.004
1775733133.1692328,0.0,0.0,0.0,-148.35,-20.85,-15.004,0.0,0.0,0.0,0.0,0.0,0.0,148.35,20.85,15.004
1775733133.2192152,0.0,0.0,0.0,-148.35,-20.85,-15.004,0.0,0.0,0.0,0.0,0.0,0.0,148.35,20.85,15.004
1775733133.269257,0.0,0.0,0.0,-148.35,-20.85,-15.004,0.0,0.0,0.0,0.0,0.0,0.0,148.35,20.85,15.004
