time,Bx_target,By_target,Bz_target,Bx_meas,By_meas,Bz_meas,PWM_base_x,PWM_base_y,PWM_base_z,PWM_x,PWM_y,PWM_z,err_x,err_y,err_z
1775653322.3543167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.4043105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.4543266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.5042832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.554286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.6043208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.6542933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.7043295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.7543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.80429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.8542554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.9042914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653322.954291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.0042994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.0542848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.1042852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.1542933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.2042909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.2542715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.3042865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.354291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.404318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.4542892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.5043054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.5542996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.6043062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.6542885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.7042837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.7542887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.8042681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.8542821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.904299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653323.9542906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.0042949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.0542688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.1042564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.1542897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.2042408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.2542882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.3042538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.3542962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.4042838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653324.4542875,0.0,0.0,0.0,-126.3,73.8,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.8,42.35
1775653324.5046425,0.0,0.0,0.0,-126.3,73.8,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.8,42.35
1775653324.5543153,0.0,0.0,0.0,-126.3,73.8,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.8,42.35
1775653324.6042578,0.0,0.0,0.0,-126.3,73.8,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.8,42.35
1775653324.6548083,0.0,0.0,0.0,-125.7,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.8,42.108
1775653324.7042978,0.0,0.0,0.0,-125.7,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.8,42.108
1775653324.7542994,0.0,0.0,0.0,-125.7,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.8,42.108
1775653324.8042793,0.0,0.0,0.0,-125.7,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.8,42.108
1775653324.8542829,0.0,0.0,0.0,-125.7,73.8,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.8,42.108
1775653324.9042668,0.0,0.0,0.0,-125.7,73.35,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.35,42.108
1775653324.9545882,0.0,0.0,0.0,-125.7,73.35,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.35,42.108
1775653325.0042698,0.0,0.0,0.0,-125.7,73.35,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.35,42.108
1775653325.0543122,0.0,0.0,0.0,-125.7,73.35,-42.108,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.35,42.108
1775653325.104271,0.0,0.0,0.0,-125.7,73.8,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.8,42.35
1775653325.1542878,0.0,0.0,0.0,-125.7,73.8,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.8,42.35
1775653325.2042446,0.0,0.0,0.0,-125.7,73.8,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.8,42.35
1775653325.254245,0.0,0.0,0.0,-125.7,73.8,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.8,42.35
1775653325.3042364,0.0,0.0,0.0,-126.0,74.1,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-74.1,42.35
1775653325.3542964,0.0,0.0,0.0,-126.0,74.1,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-74.1,42.35
1775653325.4042718,0.0,0.0,0.0,-126.0,74.1,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-74.1,42.35
1775653325.4542723,0.0,0.0,0.0,-126.0,74.1,-42.35,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-74.1,42.35
1775653325.5042086,0.0,0.0,0.0,-125.7,73.5,-42.592,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.5,42.592
1775653325.554302,0.0,0.0,0.0,-125.7,73.5,-42.592,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.5,42.592
1775653325.6043081,0.0,0.0,0.0,-125.7,73.5,-42.592,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.5,42.592
1775653325.6542933,0.0,0.0,0.0,-125.7,73.5,-42.592,0.0,0.0,0.0,0.0,0.0,0.0,125.7,-73.5,42.592
1775653325.7041879,0.0,0.0,0.0,-125.85,73.95,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,125.85,-73.95,41.624
1775653325.7542958,0.0,0.0,0.0,-125.85,73.95,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,125.85,-73.95,41.624
