time,Bx_target,By_target,Bz_target,Bx_meas,By_meas,Bz_meas,PWM_base_x,PWM_base_y,PWM_base_z,PWM_x,PWM_y,PWM_z,err_x,err_y,err_z
1775645231.788524,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645231.8385923,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645231.888501,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645231.9385736,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645231.9884977,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.038525,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.0885026,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.1385226,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.1885114,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.2385044,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.2885857,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.3385258,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.3885787,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.43851,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.4884887,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.5385234,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.5885744,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.6385338,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.6885562,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.7385178,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.7885437,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.838512,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
1775645232.888499,0.0,0.0,0.0,-118.5,73.8,-41.14,0.0,0.0,0.0,0.0,0.0,0.0,118.5,-73.8,41.14
