time,Bx_target,By_target,Bz_target,Bx_meas,By_meas,Bz_meas,PWM_base_x,PWM_base_y,PWM_base_z,PWM_x,PWM_y,PWM_z,err_x,err_y,err_z
1775653561.430191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653561.4801614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775653561.5302052,0.0,0.0,0.0,-126.0,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-74.1,41.866
1775653561.5801911,0.0,0.0,0.0,-126.0,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-74.1,41.866
1775653561.6301725,0.0,0.0,0.0,-126.0,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-74.1,41.866
1775653561.6801856,0.0,0.0,0.0,-126.0,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.0,-74.1,41.866
1775653561.730188,0.0,0.0,0.0,-126.3,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-74.1,41.866
1775653561.7802768,0.0,0.0,0.0,-126.3,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-74.1,41.866
1775653561.830188,0.0,0.0,0.0,-126.3,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-74.1,41.866
1775653561.8801937,0.0,0.0,0.0,-126.3,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-74.1,41.866
1775653561.9301345,0.0,0.0,0.0,-126.15,73.8,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.8,41.624
1775653561.9801843,0.0,0.0,0.0,-126.15,73.8,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.8,41.624
1775653562.0301747,0.0,0.0,0.0,-126.15,73.8,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.8,41.624
1775653562.0801785,0.0,0.0,0.0,-126.15,73.8,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.8,41.624
1775653562.1301756,0.0,0.0,0.0,-126.15,73.8,-41.624,0.0,0.0,0.0,0.0,0.0,0.0,126.15,-73.8,41.624
1775653562.1801755,0.0,0.0,0.0,-126.3,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-74.1,41.866
1775653562.2301857,0.0,0.0,0.0,-126.3,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-74.1,41.866
1775653562.280201,0.0,0.0,0.0,-126.3,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-74.1,41.866
1775653562.3302152,0.0,0.0,0.0,-126.3,74.1,-41.866,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-74.1,41.866
1775653562.380178,0.0,0.0,0.0,-126.3,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.382
1775653562.43021,0.0,0.0,0.0,-126.3,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.382
1775653562.4801755,0.0,0.0,0.0,-126.3,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.382
1775653562.530176,0.0,0.0,0.0,-126.3,73.95,-41.382,0.0,0.0,0.0,0.0,0.0,0.0,126.3,-73.95,41.382
