0.0,35,74,85
10.0,34,74,84
20.0,34,74,84
30.0,35,74,85
40.0,35,74,84
50.0,35,74,84
60.0,34,74,84
70.0,35,74,84
80.0,35,74,85
90.0,35,74,84
100.0,35,74,85
110.0,35,74,84
120.0,35,74,84
130.0,35,74,84
140.0,34,74,84
150.0,34,74,84
160.0,35,74,84
170.0,35,74,85
180.0,35,74,85
190.0,35,74,84
200.0,35,74,85
210.0,35,74,84
220.0,35,74,84
230.0,35,75,84
240.0,35,75,84
250.0,35,74,84
255.0,35,74,84
